Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,53,1696,680,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,53,2014,870,Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39,53,2067,910,Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,10,53,530,230,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44,53,2332,1420,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,36,53,1908,860,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,47,53,2491,1120,Online
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,41,53,2173,1200,Online
West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,24,53,1272,620,Online
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32,53,1696,850,Online
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,57,53,3021,1360,Online
Foot Locker,1185732,11/4/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53,1749,650,Outlet
Foot Locker,1185732,11/17/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53,2014,750,Outlet
Foot Locker,1185732,11/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,2279,1070,Outlet
Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,53,1696,700,Outlet
Foot Locker,1185732,12/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,53,2120,950,Outlet
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Men's Apparel,35,53,1855,850,Outlet
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's Apparel,33,53,1749,820,Outlet
Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Men's Apparel,41,53,2173,700,Outlet
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,39,53,2067,700,Outlet
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,18,53,954,410,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31,53,1643,580,Outlet
Sports Direct,1185732,2/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,36,53,1908,520,Outlet
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,1537,600,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Apparel,41,53,2173,910,Outlet
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,1855,590,Outlet
West Gear,1128299,1/12/2020,West,Nevada,Las Vegas,Men's Apparel,46,52,2392,1670,Online
West Gear,1128299,1/24/2020,West,Nevada,Las Vegas,Men's Apparel,63,52,3276,2160,Online
West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's Apparel,60,52,3120,1190,Online
Foot Locker,1185732,12/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,39,52,2028,1160,Online
Foot Locker,1185732,12/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,52,1976,790,Online
Foot Locker,1185732,7/4/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,36,52,1872,900,Online
Amazon,1185732,10/26/2021,Northeast,Maine,Portland,Women's Street Footwear,27,52,1404,770,Online
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's Athletic Footwear,52,52,2704,1350,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,52,1196,620,Online
West Gear,1128299,9/25/2021,West,Oregon,Portland,Women's Athletic Footwear,49,52,2548,1170,Online
Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Men's Apparel,46,52,2392,1120,Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,29,52,1508,830,Online
Foot Locker,1185732,11/22/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,52,52,2704,1350,Online
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18,52,936,490,Online
Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,49,52,2548,1170,Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38,52,1976,810,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,52,1768,720,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,52,1248,550,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,38,52,1976,990,Online
West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34,52,1768,900,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,14,52,728,360,Online
West Gear,1185732,4/21/2021,Northeast,Maryland,Baltimore,Women's Apparel,32,52,1664,730,Online
Foot Locker,1185732,10/22/2021,Northeast,Maryland,Baltimore,Women's Apparel,60,52,3120,1250,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,50,52,2600,1430,Online
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36,52,1872,950,Online
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,51,52,2652,1170,Online
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,45,52,2340,1150,Online
Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,51,2193,1030,Online
Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,46,51,2346,1170,Online
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,51,1836,990,Online
Foot Locker,1185732,11/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,58,51,2958,1750,Online
Foot Locker,1185732,11/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38,51,1938,930,Online
Amazon,1185732,11/14/2021,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,880,Online
Amazon,1185732,12/24/2021,Northeast,Maine,Portland,Women's Athletic Footwear,41,51,2091,860,Online
West Gear,1128299,2/17/2021,South,Louisiana,New Orleans,Men's Apparel,48,51,2448,1470,Online
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,41,51,2091,1000,Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,51,2091,940,Online
Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34,51,1734,750,Online
Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,42,51,2142,1050,Online
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37,51,1887,810,Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,51,1479,620,Online
Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27,51,1377,610,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,48,51,2448,1470,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38,51,1938,810,Online
Sports Direct,1185732,7/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,46,51,2346,1060,Online
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,51,2295,1080,Online
Foot Locker,1185732,12/20/2021,Northeast,Maryland,Baltimore,Men's Apparel,54,51,2754,1130,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,33,51,1683,770,Online
Kohl's,1185732,4/7/2021,Northeast,New Jersey,Newark,Women's Street Footwear,24,51,1224,610,Online
Kohl's,1185732,9/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,39,51,1989,1050,Online
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,50,51,2550,1070,Online
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,23,51,1173,610,Online
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,32,51,1632,880,Online
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42,51,2142,770,Online
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Apparel,66,51,3366,1620,Online
Foot Locker,1185732,11/10/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51,1887,600,Outlet
Foot Locker,1185732,11/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51,1377,580,Outlet
Foot Locker,1128299,2/23/2021,West,Arizona,Phoenix,Men's Apparel,36,51,1836,680,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,27,51,1377,630,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,28,51,1428,510,Outlet
Sports Direct,1185732,4/14/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,22,51,1122,350,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Apparel,40,51,2040,550,Outlet
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33,51,1683,470,Outlet
Foot Locker,1185732,10/31/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,50,2000,8000,Outlet
Foot Locker,1185732,11/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,50,2500,7500,In-store
Foot Locker,1185732,11/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,50,2000,7000,In-store
Foot Locker,1185732,5/30/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,50,1500,6000,Outlet
Foot Locker,1185732,6/6/2021,Midwest,Nebraska,Omaha,Men's Apparel,50,50,2500,8750,Outlet
Foot Locker,1185732,6/18/2021,Midwest,Nebraska,Omaha,Men's Apparel,50,50,2500,8750,Outlet
Foot Locker,1185732,7/16/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,30,50,1500,5250,Outlet
Amazon,1185732,10/27/2021,Northeast,Maine,Portland,Women's Athletic Footwear,35,50,1750,5250,Outlet
West Gear,1185732,2/22/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,1500,5250,In-store
West Gear,1185732,4/21/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,1500,5250,In-store
West Gear,1185732,4/21/2021,Northeast,Maryland,Baltimore,Men's Apparel,45,50,2250,6750,In-store
Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,1500,6000,In-store
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,50,1500,6000,In-store
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Men's Apparel,45,50,2250,6750,In-store
Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,39,50,1950,1050,Online
Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,49,50,2450,1230,Online
Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41,50,2050,920,Online
Amazon,1185732,10/29/2021,Northeast,Maine,Portland,Women's Apparel,36,50,1800,990,Online
Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's Athletic Footwear,52,50,2600,1120,Online
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,29,50,1450,700,Online
Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37,50,1850,780,Online
Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,50,2250,1010,Online
Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,50,2800,1260,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,23,50,1150,520,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39,50,1950,960,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48,50,2400,1490,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39,50,1950,880,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,50,1350,610,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,51,50,2550,1070,Online
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38,50,1900,1050,Online
West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,50,1650,910,Online
Sports Direct,1185732,9/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,54,50,2700,1080,Online
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,33,50,1650,860,Online
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,28,50,1400,550,Online
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Apparel,58,50,2900,1360,Online
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Apparel,40,50,2000,1020,Outlet
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,50,1500,600,Outlet
Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,49,49,2401,1100,Online
Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,48,49,2352,1110,Online
Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,49,1862,760,Online
Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44,49,2156,1060,Online
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,44,49,2156,1160,Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,49,2009,960,Online
Amazon,1185732,4/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,38,49,1862,1020,Online
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19,49,931,470,Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,34,49,1666,780,Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32,49,1568,710,Online
Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,43,49,2107,1030,Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,18,49,882,430,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,24,49,1176,470,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,55,49,2695,1620,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,49,1617,730,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,49,1666,820,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,42,49,2058,970,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,23,49,1127,530,Online
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34,49,1666,880,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,49,1127,600,Online
West Gear,1185732,3/20/2021,Northeast,Maryland,Baltimore,Women's Apparel,33,49,1617,730,Online
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,Men's Apparel,46,49,2254,920,Online
Foot Locker,1185732,10/15/2021,Northeast,Delaware,Wilmington,Men's Apparel,62,49,3038,1220,Online
Sports Direct,1185732,10/5/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,53,49,2597,1120,Online
Foot Locker,1185732,2/8/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,24,49,1176,590,Online
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43,49,2107,950,Online
Amazon,1185732,4/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,49,2156,880,Online
Foot Locker,1185732,11/21/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,49,48,2352,1180,Online
Foot Locker,1185732,11/25/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48,2064,870,Outlet
Foot Locker,1185732,12/25/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,48,2448,950,Outlet
Amazon,1185732,2/12/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,30,48,1440,550,Outlet
Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,53,47,2491,1220,Online
Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,38,47,1786,950,Online
Foot Locker,1185732,12/31/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63,47,2961,1360,Online
West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's Apparel,55,47,2585,1810,Online
Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,38,47,1786,980,Online
Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33,47,1551,700,Online
Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33,47,1551,760,Online
Foot Locker,1185732,5/29/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,23,47,1081,540,Online
Amazon,1185732,11/7/2021,Northeast,Maine,Portland,Women's Street Footwear,42,47,1974,1070,Online
Amazon,1185732,10/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,43,47,2021,1090,Online
Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,47,893,430,Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39,47,1833,810,Online
Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,38,47,1786,820,Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39,47,1833,790,Online
Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,19,47,893,400,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37,47,1739,710,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24,47,1128,460,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,47,1175,610,Online
West Gear,1185732,10/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32,47,1504,800,Online
West Gear,1185732,5/20/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42,47,1974,910,Online
Foot Locker,1185732,6/22/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,37,47,1739,870,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32,47,1504,830,Online
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,Men's Apparel,41,47,1927,770,Online
Kohl's,1185732,2/8/2021,Northeast,New Jersey,Newark,Men's Apparel,41,47,1927,770,Online
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,38,47,1786,800,Online
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44,47,2068,810,Online
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Apparel,51,47,2397,1170,Online
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,47,2914,1250,Online
Foot Locker,1128299,4/23/2021,West,Arizona,Phoenix,Men's Apparel,43,47,2021,690,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,47,705,300,Outlet
Foot Locker,1185732,8/7/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29,47,1363,590,Outlet
Sports Direct,1185732,1/17/2021,Northeast,Rhode Island,Providence,Men's Apparel,39,47,1833,590,Outlet
Sports Direct,1185732,9/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,47,1410,420,Outlet
Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34,46,1564,810,Online
Foot Locker,1185732,12/7/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61,46,2806,1290,Online
West Gear,1128299,6/11/2020,West,Washington,Seattle,Men's Apparel,69,46,3174,1210,Online
Foot Locker,1185732,6/22/2021,Midwest,Nebraska,Omaha,Women's Street Footwear,27,46,1242,560,Online
Foot Locker,1185732,6/29/2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,46,1518,790,Online
Amazon,1185732,10/25/2021,Northeast,Maine,Portland,Men's Athletic Footwear,39,46,1794,880,Online
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Athletic Footwear,54,46,2484,1070,Online
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,49,46,2254,880,Online
